A_index,B_index,erreur
< cv2.DMatch 000001FB5A667730>,< cv2.DMatch 000001FB5A667750>,1935
< cv2.DMatch 000001FB5A667770>,< cv2.DMatch 000001FB5A667790>,1287
< cv2.DMatch 000001FB5A6677B0>,< cv2.DMatch 000001FB5A6677D0>,521
< cv2.DMatch 000001FB5A6677F0>,< cv2.DMatch 000001FB5A667810>,1724
< cv2.DMatch 000001FB5A667830>,< cv2.DMatch 000001FB5A667850>,1224
< cv2.DMatch 000001FB5A667870>,< cv2.DMatch 000001FB5A667890>,1
< cv2.DMatch 000001FB5A6678B0>,< cv2.DMatch 000001FB5A6678D0>,1736
< cv2.DMatch 000001FB5A6678F0>,< cv2.DMatch 000001FB5A667910>,211
< cv2.DMatch 000001FB5A667930>,< cv2.DMatch 000001FB5A667950>,1896
< cv2.DMatch 000001FB5A667970>,< cv2.DMatch 000001FB5A667990>,370
< cv2.DMatch 000001FB5A6679B0>,< cv2.DMatch 000001FB5A6679D0>,1459
< cv2.DMatch 000001FB5A6679F0>,< cv2.DMatch 000001FB5A667A10>,1816
< cv2.DMatch 000001FB5A667A30>,< cv2.DMatch 000001FB5A667A50>,33
< cv2.DMatch 000001FB5A667A70>,< cv2.DMatch 000001FB5A667A90>,739
< cv2.DMatch 000001FB5A667AB0>,< cv2.DMatch 000001FB5A667AD0>,2552
< cv2.DMatch 000001FB5A667AF0>,< cv2.DMatch 000001FB5A667B10>,54
< cv2.DMatch 000001FB5A667B30>,< cv2.DMatch 000001FB5A667B50>,1473
< cv2.DMatch 000001FB5A667B70>,< cv2.DMatch 000001FB5A667B90>,469
< cv2.DMatch 000001FB5A667BB0>,< cv2.DMatch 000001FB5A667BD0>,643
< cv2.DMatch 000001FB5A667BF0>,< cv2.DMatch 000001FB5A667C10>,1248
< cv2.DMatch 000001FB5A667C30>,< cv2.DMatch 000001FB5A667C50>,534
< cv2.DMatch 000001FB5A667C70>,< cv2.DMatch 000001FB5A667C90>,1258
< cv2.DMatch 000001FB5A667CB0>,< cv2.DMatch 000001FB5A667CD0>,179
< cv2.DMatch 000001FB5A667CF0>,< cv2.DMatch 000001FB5A667D10>,2113
< cv2.DMatch 000001FB5A667D30>,< cv2.DMatch 000001FB5A667D50>,1785
< cv2.DMatch 000001FB5A667D70>,< cv2.DMatch 000001FB5A667D90>,127
< cv2.DMatch 000001FB5A667DB0>,< cv2.DMatch 000001FB5A667DD0>,571
< cv2.DMatch 000001FB5A667DF0>,< cv2.DMatch 000001FB5A667E10>,749
< cv2.DMatch 000001FB5A667E30>,< cv2.DMatch 000001FB5A667E50>,452
< cv2.DMatch 000001FB5A667E70>,< cv2.DMatch 000001FB5A667E90>,1577
< cv2.DMatch 000001FB5A667EB0>,< cv2.DMatch 000001FB5A667ED0>,323
< cv2.DMatch 000001FB5A667EF0>,< cv2.DMatch 000001FB5A667F10>,296
< cv2.DMatch 000001FB5A667F30>,< cv2.DMatch 000001FB5A667F50>,1332
< cv2.DMatch 000001FB5A667F70>,< cv2.DMatch 000001FB5A667F90>,2316
< cv2.DMatch 000001FB5A667FB0>,< cv2.DMatch 000001FB5A667FD0>,2992
< cv2.DMatch 000001FB5A640030>,< cv2.DMatch 000001FB5A640050>,1351
< cv2.DMatch 000001FB5A640070>,< cv2.DMatch 000001FB5A640090>,2144
< cv2.DMatch 000001FB5A6400B0>,< cv2.DMatch 000001FB5A6400D0>,709
< cv2.DMatch 000001FB5A6400F0>,< cv2.DMatch 000001FB5A640110>,14
< cv2.DMatch 000001FB5A640130>,< cv2.DMatch 000001FB5A640150>,85
< cv2.DMatch 000001FB5A640170>,< cv2.DMatch 000001FB5A640190>,247
< cv2.DMatch 000001FB5A6401B0>,< cv2.DMatch 000001FB5A6401D0>,1062
< cv2.DMatch 000001FB5A6401F0>,< cv2.DMatch 000001FB5A640210>,27
< cv2.DMatch 000001FB5A640230>,< cv2.DMatch 000001FB5A640250>,830
< cv2.DMatch 000001FB5A640270>,< cv2.DMatch 000001FB5A640290>,500
< cv2.DMatch 000001FB5A6402B0>,< cv2.DMatch 000001FB5A6402D0>,1500
< cv2.DMatch 000001FB5A6402F0>,< cv2.DMatch 000001FB5A640310>,1624
< cv2.DMatch 000001FB5A640330>,< cv2.DMatch 000001FB5A640350>,1209
< cv2.DMatch 000001FB5A640370>,< cv2.DMatch 000001FB5A640390>,1049
< cv2.DMatch 000001FB5A6403B0>,< cv2.DMatch 000001FB5A6403D0>,1018
< cv2.DMatch 000001FB5A6403F0>,< cv2.DMatch 000001FB5A640410>,1476
< cv2.DMatch 000001FB5A640430>,< cv2.DMatch 000001FB5A640450>,1762
< cv2.DMatch 000001FB5A640470>,< cv2.DMatch 000001FB5A640490>,2004
< cv2.DMatch 000001FB5A6404B0>,< cv2.DMatch 000001FB5A6404D0>,481
< cv2.DMatch 000001FB5A6404F0>,< cv2.DMatch 000001FB5A640510>,91
< cv2.DMatch 000001FB5A640530>,< cv2.DMatch 000001FB5A640550>,1126
< cv2.DMatch 000001FB5A640570>,< cv2.DMatch 000001FB5A640590>,220
< cv2.DMatch 000001FB5A6405B0>,< cv2.DMatch 000001FB5A6405D0>,1391
< cv2.DMatch 000001FB5A6405F0>,< cv2.DMatch 000001FB5A640610>,281
< cv2.DMatch 000001FB5A640630>,< cv2.DMatch 000001FB5A640650>,1272
< cv2.DMatch 000001FB5A640670>,< cv2.DMatch 000001FB5A640690>,1461
< cv2.DMatch 000001FB5A6406B0>,< cv2.DMatch 000001FB5A6406D0>,2296
< cv2.DMatch 000001FB5A6406F0>,< cv2.DMatch 000001FB5A640710>,53
< cv2.DMatch 000001FB5A640730>,< cv2.DMatch 000001FB5A640750>,1264
< cv2.DMatch 000001FB5A640770>,< cv2.DMatch 000001FB5A640790>,1440
< cv2.DMatch 000001FB5A6407B0>,< cv2.DMatch 000001FB5A6407D0>,1854
< cv2.DMatch 000001FB5A6407F0>,< cv2.DMatch 000001FB5A640810>,2737
< cv2.DMatch 000001FB5A640830>,< cv2.DMatch 000001FB5A640850>,399
< cv2.DMatch 000001FB5A640870>,< cv2.DMatch 000001FB5A640890>,753
< cv2.DMatch 000001FB5A6408B0>,< cv2.DMatch 000001FB5A6408D0>,947
< cv2.DMatch 000001FB5A6408F0>,< cv2.DMatch 000001FB5A640910>,2431
< cv2.DMatch 000001FB5A640930>,< cv2.DMatch 000001FB5A640950>,1799
< cv2.DMatch 000001FB5A640970>,< cv2.DMatch 000001FB5A640990>,836
< cv2.DMatch 000001FB5A6409B0>,< cv2.DMatch 000001FB5A6409D0>,655
< cv2.DMatch 000001FB5A6409F0>,< cv2.DMatch 000001FB5A640A10>,2300
< cv2.DMatch 000001FB5A640A30>,< cv2.DMatch 000001FB5A640A50>,207
< cv2.DMatch 000001FB5A640A70>,< cv2.DMatch 000001FB5A640A90>,81
< cv2.DMatch 000001FB5A640AB0>,< cv2.DMatch 000001FB5A640AD0>,2354
< cv2.DMatch 000001FB5A640AF0>,< cv2.DMatch 000001FB5A640B10>,691
< cv2.DMatch 000001FB5A640B30>,< cv2.DMatch 000001FB5A640B50>,257
< cv2.DMatch 000001FB5A640B70>,< cv2.DMatch 000001FB5A640B90>,283
< cv2.DMatch 000001FB5A640BB0>,< cv2.DMatch 000001FB5A640BD0>,2372
< cv2.DMatch 000001FB5A640BF0>,< cv2.DMatch 000001FB5A640C10>,266
< cv2.DMatch 000001FB5A640C30>,< cv2.DMatch 000001FB5A640C50>,1427
< cv2.DMatch 000001FB5A640C70>,< cv2.DMatch 000001FB5A640C90>,1999
< cv2.DMatch 000001FB5A640CB0>,< cv2.DMatch 000001FB5A640CD0>,585
< cv2.DMatch 000001FB5A640CF0>,< cv2.DMatch 000001FB5A640D10>,479
< cv2.DMatch 000001FB5A640D30>,< cv2.DMatch 000001FB5A640D50>,2779
< cv2.DMatch 000001FB5A640D70>,< cv2.DMatch 000001FB5A640D90>,271
< cv2.DMatch 000001FB5A640DB0>,< cv2.DMatch 000001FB5A640DD0>,1747
< cv2.DMatch 000001FB5A640DF0>,< cv2.DMatch 000001FB5A640E10>,228
< cv2.DMatch 000001FB5A640E30>,< cv2.DMatch 000001FB5A640E50>,1905
< cv2.DMatch 000001FB5A640E70>,< cv2.DMatch 000001FB5A640E90>,2580
< cv2.DMatch 000001FB5A640EB0>,< cv2.DMatch 000001FB5A640ED0>,2000
< cv2.DMatch 000001FB5A640EF0>,< cv2.DMatch 000001FB5A640F10>,346
< cv2.DMatch 000001FB5A640F30>,< cv2.DMatch 000001FB5A640F50>,187
< cv2.DMatch 000001FB5A640F70>,< cv2.DMatch 000001FB5A640F90>,54
< cv2.DMatch 000001FB5A640FB0>,< cv2.DMatch 000001FB5A640FD0>,2179
< cv2.DMatch 000001FB5A640FF0>,< cv2.DMatch 000001FB5A641010>,448
< cv2.DMatch 000001FB5A641030>,< cv2.DMatch 000001FB5A641050>,1364
< cv2.DMatch 000001FB5A641070>,< cv2.DMatch 000001FB5A641090>,1191
< cv2.DMatch 000001FB5A6410B0>,< cv2.DMatch 000001FB5A6410D0>,1403
< cv2.DMatch 000001FB5A6410F0>,< cv2.DMatch 000001FB5A641110>,2332
< cv2.DMatch 000001FB5A641130>,< cv2.DMatch 000001FB5A641150>,49
< cv2.DMatch 000001FB5A641170>,< cv2.DMatch 000001FB5A641190>,490
< cv2.DMatch 000001FB5A6411B0>,< cv2.DMatch 000001FB5A6411D0>,1348
< cv2.DMatch 000001FB5A6411F0>,< cv2.DMatch 000001FB5A641210>,2363
< cv2.DMatch 000001FB5A641230>,< cv2.DMatch 000001FB5A641250>,844
< cv2.DMatch 000001FB5A641270>,< cv2.DMatch 000001FB5A641290>,548
< cv2.DMatch 000001FB5A6412B0>,< cv2.DMatch 000001FB5A6412D0>,118
< cv2.DMatch 000001FB5A6412F0>,< cv2.DMatch 000001FB5A641310>,1842
< cv2.DMatch 000001FB5A641330>,< cv2.DMatch 000001FB5A641350>,1
< cv2.DMatch 000001FB5A641370>,< cv2.DMatch 000001FB5A641390>,887
< cv2.DMatch 000001FB5A6413B0>,< cv2.DMatch 000001FB5A6413D0>,1970
< cv2.DMatch 000001FB5A6413F0>,< cv2.DMatch 000001FB5A641410>,83
< cv2.DMatch 000001FB5A641430>,< cv2.DMatch 000001FB5A641450>,297
< cv2.DMatch 000001FB5A641470>,< cv2.DMatch 000001FB5A641490>,1500
< cv2.DMatch 000001FB5A6414B0>,< cv2.DMatch 000001FB5A6414D0>,848
< cv2.DMatch 000001FB5A6414F0>,< cv2.DMatch 000001FB5A641510>,452
< cv2.DMatch 000001FB5A641530>,< cv2.DMatch 000001FB5A641550>,1361
< cv2.DMatch 000001FB5A641570>,< cv2.DMatch 000001FB5A641590>,2149
< cv2.DMatch 000001FB5A6415B0>,< cv2.DMatch 000001FB5A6415D0>,2145
< cv2.DMatch 000001FB5A6415F0>,< cv2.DMatch 000001FB5A641610>,101
< cv2.DMatch 000001FB5A641630>,< cv2.DMatch 000001FB5A641650>,1141
< cv2.DMatch 000001FB5A641670>,< cv2.DMatch 000001FB5A641690>,597
< cv2.DMatch 000001FB5A6416B0>,< cv2.DMatch 000001FB5A6416D0>,1782
< cv2.DMatch 000001FB5A6416F0>,< cv2.DMatch 000001FB5A641710>,853
< cv2.DMatch 000001FB5A641730>,< cv2.DMatch 000001FB5A641750>,1340
< cv2.DMatch 000001FB5A641770>,< cv2.DMatch 000001FB5A641790>,103
< cv2.DMatch 000001FB5A6417B0>,< cv2.DMatch 000001FB5A6417D0>,1874
< cv2.DMatch 000001FB5A6417F0>,< cv2.DMatch 000001FB5A641810>,707
< cv2.DMatch 000001FB5A641830>,< cv2.DMatch 000001FB5A641850>,485
< cv2.DMatch 000001FB5A641870>,< cv2.DMatch 000001FB5A641890>,136
< cv2.DMatch 000001FB5A6418B0>,< cv2.DMatch 000001FB5A6418D0>,1729
< cv2.DMatch 000001FB5A6418F0>,< cv2.DMatch 000001FB5A641910>,2514
< cv2.DMatch 000001FB5A641930>,< cv2.DMatch 000001FB5A641950>,403
< cv2.DMatch 000001FB5A641970>,< cv2.DMatch 000001FB5A641990>,1403
< cv2.DMatch 000001FB5A6419B0>,< cv2.DMatch 000001FB5A6419D0>,1396
< cv2.DMatch 000001FB5A6419F0>,< cv2.DMatch 000001FB5A641A10>,1968
< cv2.DMatch 000001FB5A641A30>,< cv2.DMatch 000001FB5A641A50>,190
< cv2.DMatch 000001FB5A641A70>,< cv2.DMatch 000001FB5A641A90>,1123
< cv2.DMatch 000001FB5A641AB0>,< cv2.DMatch 000001FB5A641AD0>,2308
< cv2.DMatch 000001FB5A641AF0>,< cv2.DMatch 000001FB5A641B10>,1689
< cv2.DMatch 000001FB5A641B30>,< cv2.DMatch 000001FB5A641B50>,1305
< cv2.DMatch 000001FB5A641B70>,< cv2.DMatch 000001FB5A641B90>,1078
< cv2.DMatch 000001FB5A641BB0>,< cv2.DMatch 000001FB5A641BD0>,847
< cv2.DMatch 000001FB5A641BF0>,< cv2.DMatch 000001FB5A641C10>,85
< cv2.DMatch 000001FB5A641C30>,< cv2.DMatch 000001FB5A641C50>,190
< cv2.DMatch 000001FB5A641C70>,< cv2.DMatch 000001FB5A641C90>,347
< cv2.DMatch 000001FB5A641CB0>,< cv2.DMatch 000001FB5A641CD0>,535
< cv2.DMatch 000001FB5A641CF0>,< cv2.DMatch 000001FB5A641D10>,2232
< cv2.DMatch 000001FB5A641D30>,< cv2.DMatch 000001FB5A641D50>,1092
< cv2.DMatch 000001FB5A641D70>,< cv2.DMatch 000001FB5A641D90>,516
< cv2.DMatch 000001FB5A641DB0>,< cv2.DMatch 000001FB5A641DD0>,152
< cv2.DMatch 000001FB5A641DF0>,< cv2.DMatch 000001FB5A641E10>,2513
< cv2.DMatch 000001FB5A641E30>,< cv2.DMatch 000001FB5A641E50>,1216
< cv2.DMatch 000001FB5A641E70>,< cv2.DMatch 000001FB5A641E90>,835
< cv2.DMatch 000001FB5A641EB0>,< cv2.DMatch 000001FB5A641ED0>,1544
< cv2.DMatch 000001FB5A641EF0>,< cv2.DMatch 000001FB5A641F10>,109
< cv2.DMatch 000001FB5A641F30>,< cv2.DMatch 000001FB5A641F50>,58
< cv2.DMatch 000001FB5A641F70>,< cv2.DMatch 000001FB5A641F90>,612
< cv2.DMatch 000001FB5A641FB0>,< cv2.DMatch 000001FB5A641FD0>,1239
< cv2.DMatch 000001FB5A641FF0>,< cv2.DMatch 000001FB5A642010>,2351
< cv2.DMatch 000001FB5A642030>,< cv2.DMatch 000001FB5A642050>,2028
< cv2.DMatch 000001FB5A642070>,< cv2.DMatch 000001FB5A642090>,122
< cv2.DMatch 000001FB5A6420B0>,< cv2.DMatch 000001FB5A6420D0>,36
< cv2.DMatch 000001FB5A6420F0>,< cv2.DMatch 000001FB5A642110>,248
< cv2.DMatch 000001FB5A642130>,< cv2.DMatch 000001FB5A642150>,1305
< cv2.DMatch 000001FB5A642170>,< cv2.DMatch 000001FB5A642190>,619
< cv2.DMatch 000001FB5A6421B0>,< cv2.DMatch 000001FB5A6421D0>,728
< cv2.DMatch 000001FB5A6421F0>,< cv2.DMatch 000001FB5A642210>,368
< cv2.DMatch 000001FB5A642230>,< cv2.DMatch 000001FB5A642250>,85
< cv2.DMatch 000001FB5A642270>,< cv2.DMatch 000001FB5A642290>,1861
< cv2.DMatch 000001FB5A6422B0>,< cv2.DMatch 000001FB5A6422D0>,508
< cv2.DMatch 000001FB5A6422F0>,< cv2.DMatch 000001FB5A642310>,376
< cv2.DMatch 000001FB5A642330>,< cv2.DMatch 000001FB5A642350>,116
< cv2.DMatch 000001FB5A642370>,< cv2.DMatch 000001FB5A642390>,992
< cv2.DMatch 000001FB5A6423B0>,< cv2.DMatch 000001FB5A6423D0>,727
< cv2.DMatch 000001FB5A6423F0>,< cv2.DMatch 000001FB5A642410>,1338
< cv2.DMatch 000001FB5A642430>,< cv2.DMatch 000001FB5A642450>,1002
< cv2.DMatch 000001FB5A642470>,< cv2.DMatch 000001FB5A642490>,1230
< cv2.DMatch 000001FB5A6424B0>,< cv2.DMatch 000001FB5A6424D0>,218
< cv2.DMatch 000001FB5A6424F0>,< cv2.DMatch 000001FB5A642510>,2497
< cv2.DMatch 000001FB5A642530>,< cv2.DMatch 000001FB5A642550>,188
< cv2.DMatch 000001FB5A642570>,< cv2.DMatch 000001FB5A642590>,484
< cv2.DMatch 000001FB5A6425B0>,< cv2.DMatch 000001FB5A6425D0>,2411
< cv2.DMatch 000001FB5A6425F0>,< cv2.DMatch 000001FB5A642610>,89
< cv2.DMatch 000001FB5A642630>,< cv2.DMatch 000001FB5A642650>,639
< cv2.DMatch 000001FB5A642670>,< cv2.DMatch 000001FB5A642690>,337
< cv2.DMatch 000001FB5A6426B0>,< cv2.DMatch 000001FB5A6426D0>,1478
< cv2.DMatch 000001FB5A6426F0>,< cv2.DMatch 000001FB5A642710>,292
< cv2.DMatch 000001FB5A642730>,< cv2.DMatch 000001FB5A642750>,101
< cv2.DMatch 000001FB5A642770>,< cv2.DMatch 000001FB5A642790>,1
< cv2.DMatch 000001FB5A6427B0>,< cv2.DMatch 000001FB5A6427D0>,747
< cv2.DMatch 000001FB5A6427F0>,< cv2.DMatch 000001FB5A642810>,2460
< cv2.DMatch 000001FB5A642830>,< cv2.DMatch 000001FB5A642850>,1247
< cv2.DMatch 000001FB5A642870>,< cv2.DMatch 000001FB5A642890>,814
< cv2.DMatch 000001FB5A6428B0>,< cv2.DMatch 000001FB5A6428D0>,4
< cv2.DMatch 000001FB5A6428F0>,< cv2.DMatch 000001FB5A642910>,1051
< cv2.DMatch 000001FB5A642930>,< cv2.DMatch 000001FB5A642950>,684
< cv2.DMatch 000001FB5A642970>,< cv2.DMatch 000001FB5A642990>,811
< cv2.DMatch 000001FB5A6429B0>,< cv2.DMatch 000001FB5A6429D0>,710
< cv2.DMatch 000001FB5A6429F0>,< cv2.DMatch 000001FB5A642A10>,563
< cv2.DMatch 000001FB5A642A30>,< cv2.DMatch 000001FB5A642A50>,2823
< cv2.DMatch 000001FB5A642A70>,< cv2.DMatch 000001FB5A642A90>,560
< cv2.DMatch 000001FB5A642AB0>,< cv2.DMatch 000001FB5A642AD0>,2005
< cv2.DMatch 000001FB5A642AF0>,< cv2.DMatch 000001FB5A642B10>,481
< cv2.DMatch 000001FB5A642B30>,< cv2.DMatch 000001FB5A642B50>,692
< cv2.DMatch 000001FB5A642B70>,< cv2.DMatch 000001FB5A642B90>,121
< cv2.DMatch 000001FB5A642BB0>,< cv2.DMatch 000001FB5A642BD0>,623
< cv2.DMatch 000001FB5A642BF0>,< cv2.DMatch 000001FB5A642C10>,813
< cv2.DMatch 000001FB5A642C30>,< cv2.DMatch 000001FB5A642C50>,731
< cv2.DMatch 000001FB5A642C70>,< cv2.DMatch 000001FB5A642C90>,2267
< cv2.DMatch 000001FB5A642CB0>,< cv2.DMatch 000001FB5A642CD0>,2584
< cv2.DMatch 000001FB5A642CF0>,< cv2.DMatch 000001FB5A642D10>,920
< cv2.DMatch 000001FB5A642D30>,< cv2.DMatch 000001FB5A642D50>,1785
< cv2.DMatch 000001FB5A642D70>,< cv2.DMatch 000001FB5A642D90>,270
< cv2.DMatch 000001FB5A642DB0>,< cv2.DMatch 000001FB5A642DD0>,291
< cv2.DMatch 000001FB5A642DF0>,< cv2.DMatch 000001FB5A642E10>,36
< cv2.DMatch 000001FB5A642E30>,< cv2.DMatch 000001FB5A642E50>,1227
< cv2.DMatch 000001FB5A642E70>,< cv2.DMatch 000001FB5A642E90>,484
< cv2.DMatch 000001FB5A642EB0>,< cv2.DMatch 000001FB5A642ED0>,698
< cv2.DMatch 000001FB5A642EF0>,< cv2.DMatch 000001FB5A642F10>,12
< cv2.DMatch 000001FB5A642F30>,< cv2.DMatch 000001FB5A642F50>,1473
< cv2.DMatch 000001FB5A642F70>,< cv2.DMatch 000001FB5A642F90>,1141
< cv2.DMatch 000001FB5A642FB0>,< cv2.DMatch 000001FB5A642FD0>,227
< cv2.DMatch 000001FB5A642FF0>,< cv2.DMatch 000001FB5A643010>,2337
< cv2.DMatch 000001FB5A643030>,< cv2.DMatch 000001FB5A643050>,247
< cv2.DMatch 000001FB5A643070>,< cv2.DMatch 000001FB5A643090>,712
< cv2.DMatch 000001FB5A6430B0>,< cv2.DMatch 000001FB5A6430D0>,2011
< cv2.DMatch 000001FB5A6430F0>,< cv2.DMatch 000001FB5A643110>,2189
< cv2.DMatch 000001FB5A643130>,< cv2.DMatch 000001FB5A643150>,928
< cv2.DMatch 000001FB5A643170>,< cv2.DMatch 000001FB5A643190>,431
< cv2.DMatch 000001FB5A6431B0>,< cv2.DMatch 000001FB5A6431D0>,990
< cv2.DMatch 000001FB5A6431F0>,< cv2.DMatch 000001FB5A643210>,1115
< cv2.DMatch 000001FB5A643230>,< cv2.DMatch 000001FB5A643250>,941
< cv2.DMatch 000001FB5A643270>,< cv2.DMatch 000001FB5A643290>,471
< cv2.DMatch 000001FB5A6432B0>,< cv2.DMatch 000001FB5A6432D0>,1045
< cv2.DMatch 000001FB5A6432F0>,< cv2.DMatch 000001FB5A643310>,8
< cv2.DMatch 000001FB5A643330>,< cv2.DMatch 000001FB5A643350>,65
< cv2.DMatch 000001FB5A643370>,< cv2.DMatch 000001FB5A643390>,1456
< cv2.DMatch 000001FB5A6433B0>,< cv2.DMatch 000001FB5A6433D0>,2728
< cv2.DMatch 000001FB5A6433F0>,< cv2.DMatch 000001FB5A643410>,991
< cv2.DMatch 000001FB5A643430>,< cv2.DMatch 000001FB5A643450>,7
< cv2.DMatch 000001FB5A643470>,< cv2.DMatch 000001FB5A643490>,1091
< cv2.DMatch 000001FB5A6434B0>,< cv2.DMatch 000001FB5A6434D0>,1138
< cv2.DMatch 000001FB5A6434F0>,< cv2.DMatch 000001FB5A643510>,200
< cv2.DMatch 000001FB5A643530>,< cv2.DMatch 000001FB5A643550>,1396
< cv2.DMatch 000001FB5A643570>,< cv2.DMatch 000001FB5A643590>,1836
< cv2.DMatch 000001FB5A6435B0>,< cv2.DMatch 000001FB5A6435D0>,751
< cv2.DMatch 000001FB5A6435F0>,< cv2.DMatch 000001FB5A643610>,421
< cv2.DMatch 000001FB5A643630>,< cv2.DMatch 000001FB5A643650>,2153
< cv2.DMatch 000001FB5A643670>,< cv2.DMatch 000001FB5A643690>,367
< cv2.DMatch 000001FB5A6436B0>,< cv2.DMatch 000001FB5A6436D0>,295
< cv2.DMatch 000001FB5A6436F0>,< cv2.DMatch 000001FB5A643710>,170
< cv2.DMatch 000001FB5A643730>,< cv2.DMatch 000001FB5A643750>,684
< cv2.DMatch 000001FB5A643770>,< cv2.DMatch 000001FB5A643790>,1847
< cv2.DMatch 000001FB5A6437B0>,< cv2.DMatch 000001FB5A6437D0>,609
< cv2.DMatch 000001FB5A6437F0>,< cv2.DMatch 000001FB5A643810>,2434
< cv2.DMatch 000001FB5A643830>,< cv2.DMatch 000001FB5A643850>,425
< cv2.DMatch 000001FB5A643870>,< cv2.DMatch 000001FB5A643890>,447
< cv2.DMatch 000001FB5A6438B0>,< cv2.DMatch 000001FB5A6438D0>,196
< cv2.DMatch 000001FB5A6438F0>,< cv2.DMatch 000001FB5A643910>,549
< cv2.DMatch 000001FB5A643930>,< cv2.DMatch 000001FB5A643950>,381
< cv2.DMatch 000001FB5A643970>,< cv2.DMatch 000001FB5A643990>,1774
< cv2.DMatch 000001FB5A6439B0>,< cv2.DMatch 000001FB5A6439D0>,1090
< cv2.DMatch 000001FB5A6439F0>,< cv2.DMatch 000001FB5A643A10>,396
< cv2.DMatch 000001FB5A643A30>,< cv2.DMatch 000001FB5A643A50>,1827
< cv2.DMatch 000001FB5A643A70>,< cv2.DMatch 000001FB5A643A90>,411
< cv2.DMatch 000001FB5A643AB0>,< cv2.DMatch 000001FB5A643AD0>,2420
< cv2.DMatch 000001FB5A643AF0>,< cv2.DMatch 000001FB5A643B10>,2495
< cv2.DMatch 000001FB5A643B30>,< cv2.DMatch 000001FB5A643B50>,482
< cv2.DMatch 000001FB5A643B70>,< cv2.DMatch 000001FB5A643B90>,358
< cv2.DMatch 000001FB5A643BB0>,< cv2.DMatch 000001FB5A643BD0>,2043
< cv2.DMatch 000001FB5A643BF0>,< cv2.DMatch 000001FB5A643C10>,379
< cv2.DMatch 000001FB5A643C30>,< cv2.DMatch 000001FB5A643C50>,2300
< cv2.DMatch 000001FB5A643C70>,< cv2.DMatch 000001FB5A643C90>,2020
< cv2.DMatch 000001FB5A643CB0>,< cv2.DMatch 000001FB5A643CD0>,1274
< cv2.DMatch 000001FB5A643CF0>,< cv2.DMatch 000001FB5A643D10>,845
< cv2.DMatch 000001FB5A643D30>,< cv2.DMatch 000001FB5A643D50>,1158
< cv2.DMatch 000001FB5A643D70>,< cv2.DMatch 000001FB5A643D90>,1175
< cv2.DMatch 000001FB5A643DB0>,< cv2.DMatch 000001FB5A643DD0>,986
< cv2.DMatch 000001FB5A643DF0>,< cv2.DMatch 000001FB5A643E10>,651
< cv2.DMatch 000001FB5A643E30>,< cv2.DMatch 000001FB5A643E50>,1932
< cv2.DMatch 000001FB5A643E70>,< cv2.DMatch 000001FB5A643E90>,2644
< cv2.DMatch 000001FB5A643EB0>,< cv2.DMatch 000001FB5A643ED0>,1994
< cv2.DMatch 000001FB5A643EF0>,< cv2.DMatch 000001FB5A643F10>,3058
< cv2.DMatch 000001FB5A643F30>,< cv2.DMatch 000001FB5A643F50>,1096
< cv2.DMatch 000001FB5A643F70>,< cv2.DMatch 000001FB5A643F90>,838
< cv2.DMatch 000001FB5A643FB0>,< cv2.DMatch 000001FB5A643FD0>,356
< cv2.DMatch 000001FB5A6687F0>,< cv2.DMatch 000001FB5A668030>,1342
< cv2.DMatch 000001FB5A668050>,< cv2.DMatch 000001FB5A668070>,2431
< cv2.DMatch 000001FB5A668090>,< cv2.DMatch 000001FB5A6680B0>,740
< cv2.DMatch 000001FB5A6680D0>,< cv2.DMatch 000001FB5A6680F0>,691
< cv2.DMatch 000001FB5A668110>,< cv2.DMatch 000001FB5A668130>,536
< cv2.DMatch 000001FB5A668150>,< cv2.DMatch 000001FB5A668170>,296
< cv2.DMatch 000001FB5A668190>,< cv2.DMatch 000001FB5A6681B0>,1615
< cv2.DMatch 000001FB5A6681D0>,< cv2.DMatch 000001FB5A6681F0>,987
< cv2.DMatch 000001FB5A668210>,< cv2.DMatch 000001FB5A668230>,1035
< cv2.DMatch 000001FB5A668250>,< cv2.DMatch 000001FB5A668270>,1113
< cv2.DMatch 000001FB5A668290>,< cv2.DMatch 000001FB5A6682B0>,2177
< cv2.DMatch 000001FB5A6682D0>,< cv2.DMatch 000001FB5A6682F0>,2269
< cv2.DMatch 000001FB5A668310>,< cv2.DMatch 000001FB5A668330>,3
< cv2.DMatch 000001FB5A668350>,< cv2.DMatch 000001FB5A668370>,344
< cv2.DMatch 000001FB5A668390>,< cv2.DMatch 000001FB5A6683B0>,2015
< cv2.DMatch 000001FB5A6683D0>,< cv2.DMatch 000001FB5A6683F0>,534
< cv2.DMatch 000001FB5A668410>,< cv2.DMatch 000001FB5A668430>,4
< cv2.DMatch 000001FB5A668450>,< cv2.DMatch 000001FB5A668470>,1744
< cv2.DMatch 000001FB5A668490>,< cv2.DMatch 000001FB5A6684B0>,995
< cv2.DMatch 000001FB5A6684D0>,< cv2.DMatch 000001FB5A6684F0>,28
< cv2.DMatch 000001FB5A668510>,< cv2.DMatch 000001FB5A668530>,785
< cv2.DMatch 000001FB5A668550>,< cv2.DMatch 000001FB5A668570>,1626
< cv2.DMatch 000001FB5A668590>,< cv2.DMatch 000001FB5A6685B0>,1883
< cv2.DMatch 000001FB5A6685D0>,< cv2.DMatch 000001FB5A6685F0>,1425
